id;label;lat;lon
13;Porro porro etincidunt ut. Non adipisci dolore sit magnam. Modi ipsum adipisci amet velit voluptatem dolorem. Est dolore sed porro consectetur velit. Ipsum ipsum adipisci tempora quaerat quaerat dolore magnam. Ut aliquam dolorem tempora eius aliquam sed qu;49.53736941771298;13.860830771683307
14;Amet quaerat velit neque velit eius est. Quisquam porro amet dolor eius magnam quaerat amet. Est neque neque labore etincidunt dolor. Modi velit velit dolore ut. Dolore quiquia ut eius.;49.466114155423796;16.35562463220574
15;Dolorem porro adipisci quisquam est consectetur voluptatem magnam. Consectetur dolor est aliquam dolore labore quaerat. Dolor aliquam quisquam voluptatem. Dolore dolorem amet magnam labore dolor sit. Dolor tempora eius labore dolore magnam consectetur labo;48.801832362701965;15.384481877605387
16;Dolore modi tempora modi velit quaerat. Dolore etincidunt dolorem quisquam voluptatem neque velit est. Dolor non sed magnam adipisci ipsum velit. Numquam consectetur neque amet quiquia. Dolor quaerat tempora eius. Sed modi aliquam dolor sit adipisci. Aliqu;49.74625979093923;12.156562994609265
17;Adipisci ut dolore quaerat. Dolore dolore numquam tempora voluptatem voluptatem. Etincidunt voluptatem etincidunt eius quaerat adipisci. Voluptatem est etincidunt sit. Sed labore ipsum dolore dolore numquam etincidunt. Dolore neque numquam dolorem quisquam;50.88556415710431;14.229460769768686
18;Etincidunt voluptatem quisquam quaerat consectetur dolor. Quiquia neque magnam porro dolor labore eius. Dolorem quiquia neque aliquam. Quiquia voluptatem voluptatem ut sit adipisci. Sit consectetur etincidunt porro.;50.2618075316044;12.147788030561
19;Non labore neque velit porro porro. Eius eius magnam etincidunt voluptatem consectetur. Quaerat consectetur adipisci quisquam ipsum ut. Aliquam sit voluptatem labore voluptatem quisquam non. Quisquam eius sed ut dolorem est.;50.90447902824906;13.313988127648258
20;Sit ut etincidunt dolorem sit tempora neque. Porro voluptatem ut quisquam quaerat dolorem eius. Adipisci tempora dolorem dolore velit quisquam magnam ut. Voluptatem velit etincidunt eius dolore etincidunt dolor dolor. Ipsum numquam est sit sit tempora dolo;50.927197654455;13.427681969506253
21;Sed dolor aliquam labore porro. Neque velit sit neque sit quiquia sed. Ut sed dolorem dolore. Quaerat adipisci magnam adipisci dolorem. Adipisci dolore quiquia voluptatem.;48.882660796073296;13.230240148076405
22;Porro dolore velit dolor. Dolore quaerat etincidunt voluptatem eius magnam adipisci non. Ut non neque modi porro dolore. Dolorem dolorem amet quisquam dolor voluptatem non neque. Eius ut quisquam magnam dolore aliquam. Velit sed ipsum consectetur. Non ipsu;49.5871888052259;16.64978294257842
23;Neque neque non velit. Quaerat sit etincidunt ut voluptatem quiquia sit. Ipsum porro tempora dolor aliquam. Numquam sed voluptatem tempora modi. Sit amet tempora numquam adipisci etincidunt. Non dolor sed eius tempora dolore.;50.58762749028759;16.41612445161978
24;Est etincidunt modi amet eius non dolor quisquam. Numquam amet ut non magnam. Quisquam tempora eius non modi. Consectetur sed quisquam quiquia tempora. Numquam numquam quiquia sed. Ut est quiquia modi etincidunt dolor dolorem. Eius aliquam eius quaerat ut ;49.15730122773962;14.963518887141174
25;Numquam velit eius amet sit eius. Amet ipsum etincidunt porro ut adipisci tempora amet. Sed magnam ut ut. Etincidunt magnam eius velit quiquia. Adipisci sed est eius dolorem velit. Modi ut ut quisquam voluptatem sit dolorem. Neque velit consectetur aliquam;49.048912142372885;16.38912457641401
26;Consectetur ipsum sit ut. Porro ut ipsum ipsum. Eius labore sed aliquam dolor eius dolorem. Sit sit dolorem modi modi ut eius dolorem. Eius dolore tempora consectetur sed. Amet ut labore labore dolore. Sed quaerat sed quaerat ut non velit. Neque amet sed v;49.07892280066362;17.757312111733373
27;Dolor quiquia ipsum eius. Est eius voluptatem adipisci eius sit quaerat ipsum. Sit ut labore est voluptatem quiquia est. Dolor eius ipsum numquam adipisci amet. Velit aliquam sit quaerat tempora amet. Ut sed labore quaerat aliquam velit neque. Dolore porro;49.013524103972685;13.942664104677997
28;Labore velit sed consectetur. Adipisci modi modi ipsum neque sit amet labore. Aliquam labore amet eius dolorem etincidunt numquam. Ut sed dolor aliquam non. Quisquam aliquam non neque ipsum aliquam dolore.;49.12160414100825;13.085057228679018
29;Voluptatem non numquam modi. Etincidunt magnam modi ut dolore non magnam numquam. Labore consectetur quisquam ut ut. Aliquam aliquam modi numquam porro non ipsum. Numquam amet neque non eius.;49.05730898596691;14.158743442295084
30;Numquam porro sit sed ipsum voluptatem numquam voluptatem. Dolor aliquam numquam dolore quisquam consectetur non ipsum. Numquam consectetur magnam aliquam quisquam neque modi amet. Velit velit ipsum aliquam consectetur numquam magnam est. Numquam quisquam ;49.96110381164077;13.564143397596325
31;Adipisci est labore consectetur porro aliquam dolore non. Tempora non numquam quisquam. Velit non eius labore non numquam adipisci. Consectetur quiquia ut adipisci labore quaerat. Dolor velit amet porro velit magnam non tempora. Quaerat sit tempora porro d;48.72026046271789;14.417064578587475
32;Voluptatem sit ipsum porro amet dolore dolore adipisci. Dolorem voluptatem quiquia labore velit consectetur. Tempora voluptatem aliquam labore. Voluptatem neque magnam aliquam. Aliquam porro neque etincidunt dolore labore quisquam. Modi labore dolore numqu;50.898674141654396;18.13496000468459
33;Aliquam quiquia ipsum ipsum. Neque labore amet dolor. Consectetur numquam porro dolore aliquam ipsum. Porro velit quaerat consectetur dolore non porro. Neque sed quiquia aliquam.;50.820292248739406;14.05309218620975
34;Dolore dolore eius adipisci. Porro neque ut ut labore velit consectetur. Modi consectetur eius numquam est adipisci. Tempora aliquam porro sit numquam eius dolore. Sit non dolorem est velit quisquam dolor. Tempora quisquam tempora numquam non tempora amet.;49.73762300213973;16.607462316259976
35;Ipsum dolore amet etincidunt porro amet. Sed quiquia consectetur quisquam dolor amet. Etincidunt neque quaerat labore voluptatem sed consectetur modi. Velit velit consectetur aliquam dolorem tempora sit. Amet voluptatem eius est adipisci. Sed magnam dolore;50.23330429011055;13.647452394227614
36;Velit adipisci aliquam quaerat est. Numquam non quaerat quiquia quaerat ipsum quaerat velit. Ut sit sit amet voluptatem sit adipisci. Non numquam voluptatem dolorem. Voluptatem porro ut ut adipisci. Porro velit sit ipsum quaerat modi adipisci. Numquam ipsu;48.78612577804224;14.36116702011712
37;Etincidunt eius quiquia tempora. Adipisci etincidunt aliquam dolore magnam aliquam ipsum. Labore ut ut adipisci ipsum modi est. Modi dolor neque quisquam sed. Dolorem amet aliquam voluptatem tempora dolorem dolor amet.;50.65874655082058;17.566691967205806
38;Consectetur quisquam velit labore. Adipisci consectetur est adipisci. Porro porro adipisci tempora magnam porro modi ut. Quisquam sit tempora consectetur dolor aliquam eius sit. Velit tempora tempora quiquia. Velit velit ipsum porro magnam quiquia.;49.12268411391449;12.578696070190341
39;Voluptatem eius neque ut. Etincidunt quiquia magnam sit dolor non consectetur. Neque aliquam quaerat etincidunt numquam etincidunt numquam quisquam. Tempora voluptatem velit consectetur quisquam aliquam. Tempora eius amet tempora non neque non eius.;49.598068454369646;13.80451058283462
40;Quiquia dolore magnam quiquia. Ut dolorem quisquam modi ut. Tempora quaerat consectetur dolor. Adipisci numquam dolore numquam. Eius quisquam quisquam dolore porro aliquam. Adipisci neque quaerat labore eius dolor. Ipsum ipsum eius quisquam etincidunt non ;49.89986565072149;16.30786537688831
41;Voluptatem voluptatem ipsum quiquia tempora labore dolor labore. Sit quisquam voluptatem quaerat quiquia sed eius. Sed quiquia numquam dolorem velit ut labore. Quiquia numquam porro aliquam. Eius ipsum numquam quisquam modi voluptatem ipsum. Numquam eius a;50.74305439973205;15.932924154513865
42;Eius consectetur non numquam. Est dolor porro tempora est labore. Quiquia quiquia quisquam non. Est tempora voluptatem dolor. Neque quiquia quiquia aliquam dolorem non quaerat. Dolore porro numquam modi quisquam dolore tempora. Eius quaerat quiquia consect;49.54450403266227;18.83886574107667
43;Quisquam porro sed dolore quisquam dolorem dolorem. Eius sit sed est modi aliquam sit. Velit tempora modi porro. Sed etincidunt adipisci modi consectetur ipsum. Quiquia sed voluptatem tempora consectetur neque. Voluptatem sit est magnam tempora adipisci la;50.991848146799526;12.469176825562753
44;Voluptatem quiquia quiquia ipsum ipsum tempora quiquia. Modi consectetur modi voluptatem. Dolore tempora amet quisquam amet sed amet sed. Porro non eius voluptatem eius velit quisquam. Aliquam non labore dolor eius dolorem etincidunt. Quaerat eius neque co;50.023078001482624;14.548162760460189
45;Magnam etincidunt ipsum sed quiquia. Sed adipisci quiquia neque neque quiquia quiquia. Quaerat numquam eius etincidunt eius porro consectetur quaerat. Consectetur ipsum etincidunt modi ipsum est. Quiquia voluptatem eius quisquam aliquam non sed ipsum.;49.10721502680729;15.985510790736392
46;Labore modi quaerat quisquam. Quisquam non sed consectetur quisquam non. Dolor amet voluptatem numquam quiquia. Amet numquam sit non velit consectetur dolor etincidunt. Ut labore etincidunt neque. Labore dolore quaerat labore sed adipisci. Sed voluptatem a;50.75152148615879;13.968596384697333
47;Amet aliquam aliquam sed labore numquam. Dolor aliquam aliquam etincidunt aliquam. Sed labore dolor sed velit est sit. Amet velit etincidunt amet consectetur. Dolorem amet aliquam eius. Voluptatem quaerat neque non neque quisquam quisquam labore. Dolore po;48.587932605849545;15.245170399175393
48;Magnam dolore dolorem aliquam quisquam est amet quisquam. Aliquam est labore velit dolore tempora. Numquam consectetur ut eius dolorem. Neque dolore dolore quisquam dolore velit neque amet. Quiquia consectetur ipsum adipisci. Neque labore numquam labore si;49.70173561071599;15.182916410403635
49;Etincidunt dolorem neque ut. Magnam est quisquam eius numquam voluptatem adipisci amet. Numquam consectetur quisquam consectetur dolore adipisci est. Labore aliquam dolore voluptatem. Labore magnam quiquia aliquam. Quisquam quaerat consectetur quisquam. Co;50.55047466711162;16.343378945457076
50;Quiquia ut numquam est eius est. Etincidunt amet dolorem ut sed etincidunt quisquam voluptatem. Dolorem sed sit sed. Tempora ipsum labore quaerat. Velit ipsum numquam numquam.;49.324468826428976;12.840922469947534
51;Consectetur eius adipisci sit quiquia quiquia neque non. Numquam labore eius dolor dolor voluptatem dolore. Voluptatem etincidunt voluptatem numquam consectetur. Magnam amet magnam etincidunt dolore eius porro modi. Adipisci ut voluptatem porro porro amet.;48.94224275865202;16.751895622797292
52;Voluptatem etincidunt porro voluptatem velit dolore. Non ut voluptatem modi quiquia. Amet neque quaerat adipisci quiquia dolorem. Sed labore magnam numquam etincidunt sed modi dolore. Quiquia voluptatem numquam dolore quaerat non sit. Ut consectetur volupt;49.74096593876942;16.20668628035722
53;Voluptatem eius quiquia dolor. Porro quaerat sed eius neque. Dolore velit eius dolor porro consectetur magnam amet. Labore voluptatem voluptatem sit dolore porro dolor non. Porro labore sed dolor quisquam labore.;49.48017940111594;15.148589051432245
54;Sit ut dolor numquam porro quisquam tempora. Amet eius consectetur neque magnam aliquam. Sed dolorem ut quisquam voluptatem. Quisquam est porro amet. Modi neque modi est magnam. Adipisci eius magnam dolore ut aliquam. Est labore adipisci quisquam voluptate;49.54510858996273;14.47906300045248
55;Amet numquam etincidunt sit est adipisci tempora dolor. Ut sit est quiquia sit. Dolor dolorem numquam est dolorem. Quisquam quaerat magnam est aliquam dolor. Ut sed consectetur neque consectetur. Tempora sit aliquam quisquam eius. Quisquam non amet ipsum a;49.03191116311771;18.844714967887327
56;Dolore magnam sed amet dolore numquam porro. Voluptatem ipsum porro sed ipsum tempora. Dolor quiquia velit modi sed dolorem ipsum amet. Sed dolorem ut voluptatem sed numquam aliquam etincidunt. Velit consectetur est numquam adipisci sed consectetur sed. Ad;48.93594167130997;15.772470232497582
57;Amet voluptatem amet porro velit velit quaerat dolore. Amet ipsum non dolorem quisquam porro. Voluptatem dolore porro sit magnam. Consectetur labore porro est aliquam ipsum. Dolorem etincidunt eius etincidunt aliquam.;50.94326430617709;18.134436111127656
58;Porro etincidunt aliquam tempora aliquam magnam neque ipsum. Modi velit sit amet consectetur dolorem. Sit voluptatem amet amet quisquam dolore. Voluptatem magnam porro labore consectetur porro. Dolor aliquam amet quaerat. Dolor adipisci numquam quisquam do;50.83456764733417;14.679968219773327
59;Numquam dolorem porro sit quiquia adipisci modi. Tempora porro quisquam labore labore. Aliquam quaerat porro sed eius tempora amet aliquam. Modi magnam est dolor. Aliquam ipsum eius quaerat. Dolore sed consectetur etincidunt labore non. Adipisci modi volup;50.08953881193806;18.768281776520986
60;Amet non sit dolorem consectetur quaerat dolor. Etincidunt adipisci sed eius non. Non dolor dolor sit ipsum porro aliquam porro. Labore numquam ipsum ipsum porro quisquam dolor adipisci. Ipsum sit ut velit adipisci ipsum. Modi dolorem eius neque tempora et;49.27581080927633;15.067488563765478
61;Amet dolore ipsum adipisci est. Sit dolorem tempora numquam aliquam labore etincidunt tempora. Ut amet est ut quiquia ipsum adipisci. Magnam eius non ut consectetur adipisci. Consectetur etincidunt sed neque etincidunt dolor quiquia ut. Neque ut aliquam qu;48.93665145442006;13.344447478729123
62;Magnam dolore amet etincidunt voluptatem consectetur. Dolorem porro magnam labore consectetur. Ipsum neque consectetur numquam sit ipsum. Labore labore numquam tempora. Tempora ut sit non amet numquam. Aliquam voluptatem sit voluptatem dolor etincidunt mod;50.0895174862059;14.948446492828841
63;Sed porro dolor dolor consectetur numquam adipisci. Dolor voluptatem eius dolore modi sed sed consectetur. Velit labore non aliquam etincidunt dolor. Velit labore adipisci etincidunt numquam numquam consectetur. Modi tempora labore numquam ut. Labore dolor;49.25369330430845;16.969574345068544
64;Voluptatem amet modi est sed magnam ut. Modi velit consectetur velit. Sed adipisci aliquam quaerat. Velit quaerat amet porro magnam ipsum consectetur porro. Aliquam modi magnam sit quaerat porro modi amet. Est amet ipsum sed dolore. Ipsum voluptatem adipis;50.653459701021234;18.684828539191386
65;Sit etincidunt voluptatem sed velit velit adipisci velit. Velit magnam dolore quiquia. Ipsum neque eius voluptatem consectetur. Labore aliquam magnam magnam sed aliquam. Modi magnam non magnam ut neque modi.;49.29248803426524;17.70403153519165
66;Dolorem ipsum amet numquam consectetur. Etincidunt amet non modi quaerat eius. Amet porro magnam dolor magnam labore dolore adipisci. Adipisci ut ipsum dolor. Labore consectetur tempora velit consectetur tempora modi.;50.30138484867752;17.84950863440049
67;Etincidunt dolore sed adipisci. Est quisquam numquam consectetur ut. Voluptatem velit modi dolor dolorem ipsum tempora. Est ut quaerat labore non. Ipsum eius sit numquam quisquam labore. Quaerat dolor labore dolor aliquam aliquam ut. Modi dolor ut est temp;50.52710032886454;14.853803875844957
68;Etincidunt sed magnam tempora numquam. Modi voluptatem magnam dolor voluptatem quisquam dolore. Amet sit ut quaerat magnam quiquia quaerat. Sed voluptatem ipsum dolor sed ipsum. Quiquia sed aliquam etincidunt adipisci magnam consectetur. Neque ut tempora q;49.59671133394762;14.88264466450503
69;Voluptatem tempora dolore voluptatem ipsum etincidunt sed voluptatem. Voluptatem etincidunt neque numquam amet. Quisquam non eius aliquam quaerat. Dolor eius numquam est voluptatem magnam sit. Adipisci est est sed. Quaerat quaerat adipisci velit neque magn;48.98937581244459;13.937236194594105
70;Quisquam quiquia etincidunt quiquia. Quaerat labore quiquia consectetur. Modi aliquam eius eius aliquam. Consectetur non dolor amet est non. Etincidunt dolorem sit dolore amet consectetur non est. Magnam numquam modi aliquam labore modi dolorem. Adipisci t;48.929386466293614;13.733429937701901
71;Dolor dolorem aliquam voluptatem magnam consectetur ut velit. Dolore adipisci ipsum ipsum. Ipsum voluptatem modi modi. Magnam dolor neque eius neque sit numquam. Dolor magnam dolor numquam eius sed. Labore consectetur quaerat porro. Modi neque sed quisquam;50.807798228541266;16.082570353506803
72;Ipsum dolor non velit dolore quisquam consectetur. Dolore velit amet quisquam aliquam dolor quaerat ipsum. Ut eius ipsum dolore sed ipsum. Amet dolorem dolorem est. Voluptatem modi est voluptatem quisquam quiquia sed sit. Amet est tempora voluptatem etinci;48.70378965119636;14.302393464263345
73;Consectetur neque quisquam tempora sit non. Aliquam non magnam est eius. Aliquam tempora dolorem consectetur magnam numquam dolorem. Dolor amet ipsum amet aliquam. Quaerat ipsum consectetur sit sed sit etincidunt. Ut voluptatem neque consectetur dolorem ad;50.880021583434456;17.070722632840653
74;Magnam ipsum labore voluptatem quiquia consectetur. Est modi dolorem sed aliquam. Ipsum sit adipisci aliquam numquam sit quiquia dolore. Quiquia quaerat numquam eius. Quaerat dolorem quisquam sed amet tempora numquam. Sed quiquia ut amet aliquam sed. Dolor;49.066566675202004;16.741898025453743
75;Est etincidunt velit magnam ut sit. Quisquam modi amet ut. Adipisci quiquia voluptatem etincidunt tempora etincidunt. Aliquam labore adipisci consectetur consectetur. Numquam dolore etincidunt eius non etincidunt. Quaerat eius amet tempora etincidunt numqu;48.969092171320575;17.4556675267356
76;Ut dolor consectetur adipisci aliquam sed. Eius dolore etincidunt est. Velit numquam quiquia eius sed. Porro sed dolor quaerat neque labore quisquam. Ipsum non dolore quiquia. Amet porro velit modi. Dolorem velit labore voluptatem neque. Labore ut quisquam;49.962569111410716;12.408235004939193
77;Labore magnam dolore labore eius. Ut adipisci ipsum non. Tempora est ut quiquia. Ut neque velit dolorem sit quiquia. Numquam consectetur etincidunt eius quisquam ut amet modi.;49.519446547449974;18.514178626807784
78;Neque neque voluptatem non porro dolorem quiquia adipisci. Sed etincidunt ut tempora. Non dolorem amet consectetur amet. Modi labore est dolorem adipisci. Dolore est sed non neque. Magnam dolor velit adipisci consectetur. Numquam non etincidunt consectetur;49.20161152232074;12.740744754457806
79;Magnam est voluptatem quiquia amet dolore ipsum. Tempora quiquia amet neque numquam dolorem velit tempora. Ipsum dolorem ipsum ut. Amet tempora magnam eius magnam. Quiquia porro porro labore quiquia sed aliquam ut. Est quaerat porro velit velit voluptatem.;50.908633110008445;16.078044282286776
80;Numquam neque dolorem tempora voluptatem quiquia modi ut. Magnam quiquia amet numquam quisquam tempora. Sed voluptatem quiquia consectetur porro. Velit neque porro etincidunt neque numquam dolorem numquam. Consectetur amet aliquam ut magnam neque voluptate;50.46351618756547;15.118086107642124
81;Modi consectetur voluptatem magnam sed quaerat non. Etincidunt sit dolor quaerat adipisci est numquam quaerat. Quisquam eius dolorem modi aliquam tempora. Eius numquam quiquia labore adipisci. Ut quisquam amet dolor quaerat dolore etincidunt. Labore amet n;50.3897424950484;15.115439181154738
82;Porro magnam voluptatem quaerat eius non. Quiquia dolore ut magnam dolor sed magnam magnam. Tempora modi quaerat labore labore voluptatem etincidunt adipisci. Quisquam eius labore tempora labore eius ipsum quisquam. Neque tempora adipisci ipsum. Dolore mag;49.16262165501912;17.88645103539438
83;Dolor modi tempora porro. Tempora consectetur sed modi sed modi dolore aliquam. Adipisci aliquam quaerat etincidunt. Quisquam sed dolore consectetur porro. Quisquam modi magnam dolor velit amet neque. Dolor ut etincidunt quaerat aliquam quaerat. Labore dol;50.77275592656956;17.20587249595026
84;Neque sit modi ut quisquam. Velit magnam magnam adipisci modi porro adipisci ut. Amet non est quaerat est sed. Velit dolorem sed dolore. Numquam velit numquam dolor sed. Amet etincidunt aliquam quiquia etincidunt. Ut sed magnam etincidunt. Sit sed labore l;49.84218940526379;18.03146882579488
85;Dolore quisquam magnam numquam modi. Quiquia est magnam sit labore quiquia non etincidunt. Consectetur sit est quaerat sed amet sit tempora. Neque quisquam est quisquam quaerat consectetur. Ipsum est aliquam ipsum dolor adipisci ipsum sed.;50.367396094932275;17.993091466764152
86;Neque est sit amet. Modi non labore aliquam. Neque quiquia velit aliquam dolorem consectetur dolore. Dolore consectetur adipisci dolorem non quisquam. Aliquam numquam sed est aliquam ipsum. Sit non sit labore ipsum sed magnam. Modi sit neque consectetur ut;50.909968546118456;18.700397327093146
87;Aliquam neque dolor sed modi dolore labore modi. Consectetur amet non adipisci est non. Magnam aliquam consectetur aliquam est etincidunt voluptatem. Labore adipisci adipisci voluptatem quiquia consectetur. Quisquam dolorem magnam dolorem eius amet. Etinci;50.67860828262809;16.89392624712008
88;Ut modi velit non est magnam dolore velit. Modi etincidunt neque quiquia numquam. Eius consectetur consectetur modi est sed non modi. Dolore amet ipsum modi. Labore quiquia modi etincidunt voluptatem adipisci. Tempora ipsum consectetur consectetur adipisci;49.06750605382533;16.272730024123984
89;Dolor tempora velit quaerat. Neque quiquia etincidunt adipisci. Non numquam etincidunt est dolor est amet est. Numquam voluptatem numquam dolorem magnam. Sit numquam velit dolorem ipsum quisquam consectetur porro. Dolore dolore modi sit dolor. Porro dolor ;50.313725983795386;13.277870798699983
90;Modi magnam eius aliquam quiquia magnam consectetur dolorem. Etincidunt quisquam est quaerat labore non neque quiquia. Magnam dolor etincidunt quisquam ut. Dolor ut etincidunt etincidunt ipsum est ipsum. Sit porro magnam quaerat dolorem.;50.36771544691111;17.61633687442988
91;Modi dolorem amet ipsum tempora ipsum modi eius. Sed aliquam dolorem non labore sit velit. Eius labore voluptatem consectetur. Non adipisci ut labore magnam ut quiquia. Tempora neque non eius etincidunt. Quiquia sit labore est ipsum labore. Quiquia neque c;50.5995462326611;17.41574585651992
92;Dolore neque neque sed. Quiquia eius dolor amet ipsum tempora. Tempora adipisci adipisci velit tempora quisquam quisquam. Modi non sit tempora consectetur magnam ut. Numquam aliquam est tempora. Aliquam sed numquam neque quiquia dolorem tempora ut. Labore ;48.75865543428327;14.257479930112204
93;Magnam dolore est consectetur. Non eius ut ipsum velit dolore sed. Quisquam adipisci voluptatem consectetur dolor. Eius adipisci aliquam consectetur etincidunt dolor ipsum aliquam. Numquam est dolorem sit ipsum. Dolorem sit ipsum consectetur. Amet magnam e;49.06383657870039;12.815727232851415
94;Sed dolore numquam est. Eius consectetur dolorem porro. Adipisci ut aliquam aliquam tempora porro ipsum. Sit porro magnam dolorem ut sit adipisci dolore. Velit consectetur velit aliquam amet adipisci magnam. Porro tempora quiquia sed adipisci quaerat amet ;50.19387883093999;17.401575233793288
95;Quaerat est quaerat consectetur. Magnam aliquam est quaerat. Amet est sed voluptatem sed. Eius dolor porro eius neque tempora. Dolor velit magnam sed labore ipsum.;49.3347971295976;14.264341913720164
96;Porro eius aliquam voluptatem amet. Dolorem numquam adipisci sit non numquam ipsum. Consectetur voluptatem modi consectetur porro ipsum quisquam est. Sed magnam voluptatem consectetur sit labore quiquia est. Eius dolor velit aliquam voluptatem tempora dolo;49.46404707951571;17.297158278897935
97;Labore dolorem sit etincidunt dolor dolor labore. Numquam tempora sed porro non. Consectetur adipisci tempora amet quaerat ipsum. Etincidunt quiquia sed sit ipsum dolore. Labore dolore tempora dolor. Velit ipsum modi etincidunt amet aliquam aliquam.;49.00925835377218;14.299814785632607
98;Magnam tempora quisquam quaerat dolore porro quisquam dolore. Consectetur voluptatem est quaerat dolor est. Ipsum aliquam voluptatem sed dolorem dolore aliquam. Quisquam sed sed labore. Sit aliquam eius modi. Tempora est velit modi dolore. Dolore est dolor;48.66667684857455;15.96353242353647
99;Quiquia neque modi numquam. Amet adipisci etincidunt ut ipsum. Dolore dolor neque consectetur quisquam non neque. Neque adipisci dolorem labore porro voluptatem sit labore. Dolor consectetur velit voluptatem numquam porro ut modi. Magnam ut etincidunt eius;49.05589209123473;15.537214458172276
100;Ut tempora quisquam dolore voluptatem labore amet amet. Sed etincidunt quaerat eius. Ut magnam neque dolore quaerat. Eius ipsum adipisci quiquia eius. Magnam quaerat est labore est. Sit sit dolorem numquam quiquia porro tempora.;48.58867067836653;15.032150292066676
101;Dolorem est non amet ipsum est magnam magnam. Dolor adipisci modi quiquia. Adipisci quiquia est est. Eius labore etincidunt amet magnam sit sed eius. Porro modi velit ipsum quiquia. Modi tempora neque adipisci ut consectetur neque.;49.26384743543724;17.797454068547793
102;Aliquam velit neque est. Voluptatem quisquam neque consectetur porro amet consectetur sit. Quiquia neque quaerat eius tempora ut. Quaerat quiquia dolore sit non. Dolor consectetur non amet velit ut. Velit amet amet tempora voluptatem quaerat quiquia.;49.677317678212816;13.427493433541812
103;Neque ipsum etincidunt quaerat neque ut modi quiquia. Sit aliquam amet non porro velit quaerat neque. Dolor sit velit non. Neque ipsum velit tempora aliquam sed modi. Amet sed dolor dolore ipsum voluptatem modi. Dolorem voluptatem velit voluptatem sed. Por;49.14254858084736;13.346721382432028
104;Eius est etincidunt non dolore ipsum non porro. Consectetur non dolorem sed labore quiquia tempora sit. Porro sed porro ut eius est aliquam eius. Magnam modi voluptatem velit dolorem. Labore dolor eius eius. Quiquia quisquam magnam voluptatem. Sit neque si;49.60575617073087;18.557872693515918
